link,college name,Estd,Rating,Review,facilities,image,Address,contact_no,website 
https://collegedunia.com/college/12672-acs-college-of-engineering-acsce-bangalore,"ACS College of Engineering - [ACSCE], Bangalore","VTU, Belgaum","7.4,7.4",22 reviews,"Comp,Labs,Sports,Gym,Cafeteria,Library,Auditorium,Hostel,Medical,Laboratory,Transport,Communication,Centre,",https://images.collegedunia.com/public/college_data/images/appImage/12672_ACSCE_New.jpg?w=1286&h=193&mode=stretch,"Kumbalgodu, Mysore Road 
 Bangalore - 560074 
 Karnataka ,    India ",",080-8437124  ,    28437955,9945553787",http://acsce.edu.in
https://collegedunia.com/college/12906-atria-institute-of-technology-bangalore,"Atria Institute of Technology, Bangalore",Estd 2000,"6.7,6.7",45 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Hostel,Wi-Fi,Campus,E-Classroom,",https://images.collegedunia.com/public/college_data/images/appImage/1577784568download.jpg?w=1286&h=193&mode=stretch,"Adjacent Bangalore Baptist Hospital, Hebbal 
 Bangalore - 560024 
 Karnataka ,    India ",",080-23547292  ,    23631298,Principal -  992031655",https://atria.edu/home.php
https://collegedunia.com/college/14664-rns-institute-of-technology-rnsit-bangalore,"RNS Institute of Technology - [RNSIT], Bangalore",Estd 2001,"7.6,7.6",92 reviews,"Medical,Comp,Labs,Laboratory,Library,Auditorium,Transport,Sports,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/14664_cvr.png?w=1286&h=193&mode=stretch,"Rajarajeshwarinagar Post Channasandra. 
 Bangalore - 560098 
 Karnataka ,    India ",",Office -  080-28611880  ,    28611881,Principal -  9880867337",http://www.rnsit.ac.in/
https://collegedunia.com/college/15151-sir-m-visvesvaraya-institute-of-technology-sir-mvit-bangalore,"Sir M Visvesvaraya Institute of Technology - [Sir MVIT], Bangalore",Estd 1986,"7.5,7.5",123 reviews,"Comp,Labs,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/15151_sri.png?w=1286&h=193&mode=stretch,"No 16 Ballari road, Sadashiv Nagar 
 Bangalore - 562157 
 Karnataka ,    India ",",080-23606999  ,    23613443  ,    23601370  ,    23601340",http://www.sirmvit.edu/
https://collegedunia.com/college/55870-institute-of-health-management-research-iihmr-bangalore,"Institute of Health Management Research - [IIHMR], Bangalore",Estd 2004,"7.7,7.7",11 reviews,"Medical,Library,Comp,Labs,Cafeteria,Auditorium,Hostel,Sports,Classrooms,Laboratory,Transport,Gym,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/55870_678uiii9-001.png?w=1286&h=193&mode=stretch,"Near Thimma Reddy Layout, Hulimangala Post, Electronic city Phase-I 
 Bangalore - 560105 
 Karnataka ,    India ",",0806-113-3800  ,    Toll-Free -  1800-572-2728,9663866011",https://iihmrbangalore.edu.in/
https://collegedunia.com/college/13430-east-west-institute-of-technology-ewit-bangalore,"East West Institute of Technology - [EWIT], Bangalore",Estd 2001,"6.6,6.6",48 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Gym,",https://images.collegedunia.com/public/college_data/images/appImage/13430_EWIT_NEW.jpg?w=1286&h=193&mode=stretch,"No. 63, Anjananagar, Off Magadi Road, Near, Vishwaneedam Post, BEL Layout, Phase 2, Bedarahalli, 
 Bangalore - 560091 
 Karnataka ,    India ",",080-23286732  ,    23288899  ,    Fax -  23288244,9842514447",http://www.ewit.edu
https://collegedunia.com/college/45836-vemana-institute-of-technology-bangalore,"Vemana Institute of Technology, Bangalore",Estd 1999,"7.2,7.2",31 reviews,"Comp,Labs,Cafeteria,Laboratory,Library,Hostel,Gym,Sports,Medical,Auditorium,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/45836_vermana_app.jpg?w=1286&h=193&mode=stretch,"1, Mahayogi Vemana Road, (100ft Road), 3rd Block Koramangala 
 Bangalore - 560034 
 Karnataka ,    India ",",080-25529874  ,    25529875",http://www.vemanait.edu.in/
https://collegedunia.com/university/57903-dayananda-sagar-university-dsu-bangalore,"Dayananda Sagar University - [DSU], Bangalore",Estd 1979,"7.3,7.3",28 reviews,"Classrooms,Library,Laboratory,Comp,Labs,Hostel,Transport,Gym,Security,Medical,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/1551431688cover.jpg?w=1286&h=193&mode=stretch,"Shavige Malleshwara Hills, Kumaraswamy Layout, 
 Bangalore - 560078 
 Karnataka ,    India ",",080-46461800  ,    42161759",http://www.dsu.edu.in/
https://collegedunia.com/college/28291-st-josephs-institute-of-management-sjim-bangalore,"St Joseph's Institute of Management - [SJIM], Bangalore",Estd 1968,"8.3,8.3",32 reviews,"Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Wi-Fi,Campus,Security,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/1484891619d1.jpg?w=1286&h=193&mode=stretch,"28/1, Primrose Road, Off MG Road 
 Bangalore - 560025 
 Karnataka ,    India ",",080-25597781  ,    25597791,9972252765  ,    7353749006",http://sjim.edu.in/
https://collegedunia.com/college/56476-institute-of-management-christ-university-imcu-bangalore,"Institute of Management, Christ University - [IMCU], Bangalore",Estd 1994,"8.0,8.0",7 reviews,"Medical,Transport,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,",https://images.collegedunia.com/public/college_data/images/appImage/56476_Untitled cvr.png?w=1286&h=193&mode=stretch,"Hosur Road. 
 Bangalore - 560029 
 Karnataka ,    India ",",8040129100  ,    8040129800  ,    8040129802",http://www.christuniversity.in/academics/institute-of-management
https://collegedunia.com/college/58007-regional-college-of-management-rcm-bangalore,"Regional College of Management - [RCM], Bangalore",Estd 1982,"8.7,8.7",28 reviews,"Medical,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,Classrooms,Hostel,Security,",https://images.collegedunia.com/public/college_data/images/appImage/1584894471cover.jpg?w=1286&h=193&mode=stretch,"Plot No 34/4 and 34/5, Mudugurki, Devanahalli 
 Bangalore - 562110 
 Karnataka ,    India ",",9538902136",https://www.rcmb.in/
https://collegedunia.com/college/7322-convergence-institute-of-media-management-and-information-technology-studies-commits-bangalore,"Convergence Institute of Media Management and Information Technology Studies - [COMMITS], Bangalore",Estd 2001,,,,https://images.collegedunia.com/public/college_data/images/appImage/7322_COMMITS_APP.jpg?w=1286&h=193&mode=stretch,"No.1497,19 Main (Near BMTC Depot HSR Layout) Sector 1 
 Bangalore - 560102 
 Karnataka ,    India ",",080-22581466",http://commits.edu.in/
https://collegedunia.com/college/7579-da-pandu-memorial-rv-dental-college-and-hospital-bangalore,"DA Pandu Memorial RV Dental College and Hospital, Bangalore","RGUHS, Bangalore","7.6,7.6",23 reviews,,https://images.collegedunia.com/public/college_data/images/appImage/7579_RVDC_New.jpg?w=1286&h=193&mode=stretch,"No. CA-37, 24th Main, Ist Phase 
 Bangalore - 560078 
 Karnataka ,    India ",",0802-6345754  ,    26658411",http://www.rvdentalcollege.org
https://collegedunia.com/college/8031-faculty-of-hospitality-management-and-catering-technology-fhmct-m-s-ramaiah-university-of-applied-sciences-bangalore,"Faculty of Hospitality Management and Catering Technology - [FHMCT], M. S. Ramaiah University of Applied Sciences, Bangalore","MSRUAS, Bangalore","8.3,8.3",3 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Library,Auditorium,Hostel,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/8031_1448273894MSRCHM_NEW.jpg?w=1286&h=193&mode=stretch,"University House, Gnanagangothri Campus New BEL Road, M S R Nagar 
 Bangalore - 560054 
 Karnataka ,    India ",",080-45366666  ,    45366677",http://www.msruas.ac.in/academics/hospitatlity_catering
https://collegedunia.com/university/54857-rajiv-gandhi-university-of-health-sciences-rguhs-bangalore,"Rajiv Gandhi University of Health Sciences - [RGUHS], Bangalore",Estd 1996,"8.5,8.5",21 reviews,"Medical,Sports,Comp,Labs,Library,Auditorium,Cafeteria,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/15041763771443692072STJNEW.jpg?w=1286&h=193&mode=stretch,"4th 'T' Block, Jayanagar 
 Bangalore - 560041 
 Karnataka ,    India ",",Reception -  080-2696 1933  ,    Reception -  080-2696 1935  ,    Registrar -  080-2696 1928  ,    Registrar [Eva] -  080-2696 1930",http://www.rguhs.ac.in/
https://collegedunia.com/college/14909-sambhram-institute-of-technology-sait-bangalore,"Sambhram Institute of Technology - [SAIT], Bangalore",Estd 2001,"5.8,5.8",49 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Transport,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/14909_sambhram_app.jpg?w=1286&h=193&mode=stretch,"M.S. Palya, Via Jalahalli East 
 Bangalore - 560097 
 Karnataka ,    India ",",080-65903381  ,    23643618  ,    23640612,9900001936",http://www.sambhramit.com/
https://collegedunia.com/college/15217-sjb-institute-of-technology-sjbit-bangalore,"SJB Institute of Technology - [SJBIT], Bangalore",Estd 2001,"7.7,7.7",67 reviews,"Library,Laboratory,Gym,Cafeteria,Sports,Medical,Auditorium,Comp,Labs,Hostel,Classrooms,Transport,",https://images.collegedunia.com/public/college_data/images/appImage/15217_SJBSIT_New.jpg?w=1286&h=193&mode=stretch,"#67, BGS Health & Education City, Dr. Vishnuvardhan Road, Kengeri 
 Bangalore - 560060 
 Karnataka ,    India ",",Reception -  080-28612445  ,    Reception -  28612446,Admission Section -  8711065562  ,    Admission Section -  9035649034",http://www.sjbit.edu.in/
https://collegedunia.com/college/15468-the-oxford-college-of-engineering-bangalore,"The Oxford College of Engineering, Bangalore",Estd 1974,"6.9,6.9",221 reviews,"Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Laboratory,Banks,",https://images.collegedunia.com/public/college_data/images/appImage/15468_OCE_NEW.jpg?w=1286&h=193&mode=stretch,"10th Milestone, Bommanahalli, Hosur Road, 
 Bangalore - 560068 
 Karnataka ,    India ",",080-61754600  ,    61754603  ,    61754626  ,    61754601  ,    61754602,9964313495",http://www.theoxford.edu/engineering/index.htm
https://collegedunia.com/university/25592-amrita-vishwa-vidyapeetham-bengaluru-campus-bangalore,"Amrita Vishwa Vidyapeetham Bengaluru Campus, Bangalore",Deemed to be University,"7.9,7.9",20 reviews,"Library,Comp,Labs,Laboratory,Auditorium,Sports,Hostel,Security,Classrooms,Cafeteria,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/25592_cghvjkdfghgjhj.jpg?w=1286&h=193&mode=stretch,"Kasavanahalli, Carmeleram P. O. 
 Bangalore - 560035 
 Karnataka ,    India ",",080-25183700  ,    28440092",https://www.amrita.edu/campus/bengaluru
https://collegedunia.com/college/10954-sapthagiri-institute-of-medical-sciences-and-research-centre-simsrc-bangalore,"Sapthagiri Institute of Medical Sciences and Research Centre - [SIMSRC], Bangalore",Estd 2011,"8.0,8.0",4 reviews,"Library,Laboratory,Comp,Labs,Cafeteria,Medical,Hostel,Sports,Auditorium,",https://images.collegedunia.com/public/college_data/images/appImage/10954_Capture cvr edt.png?w=1286&h=193&mode=stretch,"No. 15, Chikkasandra, Hesaraghatta Main Road 
 Bangalore - 560090 
 Karnataka ,    India ",",080-2188700  ,    22188701  ,    22188702  ,    22188703",http://www.simsrc.edu.in
https://collegedunia.com/university/25596-bangalore-university-bu-bangalore,"Bangalore University - [BU], Bangalore",Estd 1964,"7.2,7.2",24 reviews,"Medical,Cafeteria,Library,Auditorium,Laboratory,Gym,Comp,Labs,Hostel,Sports,Classrooms,Security,",https://images.collegedunia.com/public/college_data/images/appImage/25596_BU_NEW.jpg?w=1286&h=193&mode=stretch,"Jnana Bharathi Campus Off Mysore Road, 
 Bangalore - 560056 
 Karnataka ,    India ",",080-22961000  ,    22961013",http://www.bangaloreuniversity.ac.in
https://collegedunia.com/college/7374-indian-school-of-business-management-and-administration-isbm-bangalore,"Indian School of Business Management and Administration - [ISBM], Bangalore",Private,"9.2,9.2",5 reviews,"Medical,Sports,Comp,Labs,Laboratory,Library,Auditorium,Cafeteria,Classrooms,",https://images.collegedunia.com/public/college_data/images/placeholder_300X223.png,"33A, Jawaharlal Nehru Road, Chatterjee International Center, Room No.9, 18th Floor 
 Bangalore - 700071 
 Karnataka ,    India ",",9109956444",http://isbm.org.in
https://collegedunia.com/college/18672-sambhram-academy-of-management-studies-sams-bangalore,"Sambhram Academy of Management Studies - [SAMS], Bangalore",Estd 1999,"8.5,8.5",6 reviews,"Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Comp,Labs,Laboratory,",https://images.collegedunia.com/public/college_data/images/appImage/18672_SAM.jpg?w=1286&h=193&mode=stretch,"24/1, Abma Bhavani Temple Road Jyothi Nagar Near M.S. Palya, Via- Jalahalli East 
 Bangalore - 560097 
 Karnataka ,    India ",",080-23643618  ,    65903382  ,    65903384",http://www.sambhram.org/sams.html
https://collegedunia.com/college/28206-cmr-institute-of-management-studies-autonomous-cmrims-bangalore,"CMR Institute of Management Studies (Autonomous) - [CMRIMS], Bangalore",Estd 1996,"7.9,7.9",19 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Library,Auditorium,Hostel,Laboratory,Classrooms,E-Classroom,Banks,",https://images.collegedunia.com/public/college_data/images/appImage/28206_CMRIMS_New.jpg?w=1286&h=193&mode=stretch,"No.5, Bhuvanagiri OMBR Layout 
 Bangalore - 560043 
 Karnataka ,    India ",",Admission Cell -  080-25426944  ,    25453077",http://ims.cmr.ac.in/
https://collegedunia.com/college/59353-vanguard-business-school-bangalore,"Vanguard Business School, Bangalore",Estd 2010,"8.7,8.7",8 reviews,"Classrooms,Library,Wi-Fi,Campus,Security,Auditorium,Cafeteria,Laboratory,Comp,Labs,Medical,",https://images.collegedunia.com/public/college_data/images/appImage/1533640989AppNew.jpg?w=1286&h=193&mode=stretch,"3/A, Hyland Industrial Estate, Bommanahalli, Hosur Main Road 
 Bangalore - 560068 
 Karnataka ,    India ",",9606944456",https://vanguardbschool.com/
https://collegedunia.com/college/13230-city-engineering-college-cec-bangalore,"City Engineering College - [CEC], Bangalore",Estd 2001,"6.3,6.3",19 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Gym,",https://images.collegedunia.com/public/college_data/images/appImage/1486190348c3.jpg?w=1286&h=193&mode=stretch,"Kanakapura Main Rd, Near Metro & Gokulam Apts., Doddakalasandra 
 Bangalore - 560062 
 Karnataka ,    India ",",080-22560313,9880411364  ,    80 22560314  ,    9900212462",http://www.cityengineeringcollege.ac.in
https://collegedunia.com/university/54840-ms-ramaiah-university-of-applied-sciences-msruas-bangalore,"M.S. Ramaiah University of Applied Sciences - [MSRUAS], Bangalore",Estd 2013,"7.5,7.5",44 reviews,"Hostel,Library,Sports,Comp,Labs,Laboratory,Cafeteria,Medical,Wi-Fi,Campus,Gym,Auditorium,Classrooms,",https://images.collegedunia.com/public/college_data/images/appImage/54840_MSRU_NEW.jpg?w=1286&h=193&mode=stretch,"University House, Gnanagangothri Campus, New BEL Road, M S R Nagar 
 Bangalore - 560054 
 Karnataka ,    India ",",080-45366666  ,    8045366677",http://www.msruas.ac.in/
https://collegedunia.com/college/56384-east-west-college-of-engineering-ewce-bangalore,"East West College of Engineering - [EWCE], Bangalore",Estd 2015,"8.6,8.6",29 reviews,"Library,Laboratory,Comp,Labs,Transport,Hostel,Classrooms,Sports,Cafeteria,E-Classroom,Wi-Fi,Campus,",https://images.collegedunia.com/public/college_data/images/appImage/_p19c89qpef5ne1im816scgvnr7mb.jpg?w=1286&h=193&mode=stretch,"Major Akshay Girish Kumar Rd, Sector A, Yelahanka New Town, 
 Bangalore - 560064 
 Karnataka ,    India ",",080-28566115,9448224779  ,    9449870821",http://www.ewce.ac.in/
https://collegedunia.com/college/14901-sai-vidya-institute-of-technology-svit-bangalore,"Sai Vidya Institute of Technology - [SVIT], Bangalore",Estd 2008,"8.4,8.4",97 reviews,"Library,Comp,Labs,Laboratory,Auditorium,Cafeteria,Medical,Transport,Sports,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1515224296cvrimgenew1.png?w=1286&h=193&mode=stretch,"Rajanukunte Doddaballapur Road, via Yelahanka 
 Bangalore - 560064 
 Karnataka ,    India ",",080-28468191  ,    28468193  ,    28468196  ,    28468197,Director -  9008750086  ,    Principal -  9980280503",http://saividya.ac.in/
https://collegedunia.com/college/13315-dayananda-sagar-academy-of-technology-and-management-dsatm-bangalore,"Dayananda Sagar Academy of Technology and Management - [DSATM], Bangalore",Estd 2011,"8.2,8.2",89 reviews,"Comp,Labs,Sports,Gym,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,",https://images.collegedunia.com/public/college_data/images/appImage/1486194855c7.jpg?w=1286&h=193&mode=stretch,"Kanakapura Road, Opp. Art of Living International Centre, Udaypura 
 Bangalore - 560082 
 Karnataka ,    India ",",080-28432909  ,    28432999  ,    28432777,Placement Office -  9449116978",http://dsatm.edu.in/
https://collegedunia.com/college/13359-don-bosco-institute-of-technology-dbit-bangalore,"Don Bosco Institute of Technology - [DBIT], Bangalore",Estd 2001,"7.1,7.1",67 reviews,"Comp,Labs,Sports,Medical,Cafeteria,Laboratory,Library,Auditorium,Hostel,Security,Transport,Banks,",https://images.collegedunia.com/public/college_data/images/appImage/1486206188c8.jpg?w=1286&h=193&mode=stretch,"Mysore Road, Kumbalagodu, 
 Bangalore - 560074 
 Karnataka ,    India ",",8028437028  ,    028437031",http://donboscobangalore.education/engineering-college-in-bangalore.php
